total_requests,external_domain_count,redirect_count,js_requests,ip_based_requests,suspicious_tld_count,download_attempts,final_url_differs,unique_request_domains,unique_request_domain_ratio,script_domain_count,external_request_ratio,error_flag,timeout_flag,document_requests,script_requests,stylesheet_requests,image_requests,font_requests,xhr_fetch_requests,other_requests,label
96,17,1,16,0,0,0,0,18,0.1875,10,0.17708333333333334,0,0,1,16,2,66,1,8,2,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,1,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
34,1,1,25,0,0,0,0,2,0.058823529411764705,2,0.029411764705882353,0,0,3,25,0,2,0,4,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,1,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,1,1,0,0,0,0,0,0,1
168,45,8,61,0,0,0,1,46,0.27380952380952384,23,0.26785714285714285,0,0,8,61,6,32,5,50,6,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
3,2,0,1,0,0,0,0,3,1.0,1,0.6666666666666666,0,0,1,1,0,0,0,1,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,1,1,0,0,0,0,0,0,0
52,11,3,17,0,0,0,1,12,0.23076923076923078,8,0.21153846153846154,0,0,10,17,5,13,0,7,0,0
90,6,3,34,0,0,0,1,7,0.07777777777777778,4,0.06666666666666667,0,0,2,34,43,4,3,3,1,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
9,1,1,3,0,0,0,0,2,0.2222222222222222,2,0.1111111111111111,0,0,1,3,1,2,0,2,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
20,4,1,8,0,0,0,0,5,0.25,2,0.2,0,0,1,8,4,6,1,0,0,0
23,2,1,3,0,0,0,1,3,0.13043478260869565,2,0.08695652173913043,0,0,2,3,1,17,0,0,0,0
4,3,1,0,0,0,0,1,4,1.0,0,0.75,0,0,2,0,1,0,1,0,0,1
96,37,10,24,0,0,0,1,38,0.3958333333333333,13,0.3854166666666667,0,0,3,24,4,21,3,35,6,0
66,12,1,16,0,0,0,1,13,0.19696969696969696,8,0.18181818181818182,0,0,11,16,3,19,3,13,1,0
38,9,4,20,0,3,0,1,10,0.2631578947368421,5,0.23684210526315788,0,0,3,20,2,3,8,2,0,0
3,1,1,0,0,0,0,1,2,0.6666666666666666,0,0.3333333333333333,0,0,2,0,1,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
94,29,6,29,0,1,0,1,30,0.3191489361702128,14,0.30851063829787234,0,0,3,29,8,37,2,12,3,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0
79,15,4,33,0,0,0,1,16,0.20253164556962025,7,0.189873417721519,0,0,4,33,7,26,2,7,0,0
294,8,1,42,0,0,0,1,9,0.030612244897959183,5,0.027210884353741496,0,0,3,42,13,219,10,6,1,0
84,17,1,27,0,0,0,1,18,0.21428571428571427,10,0.20238095238095238,0,0,9,27,8,16,4,19,1,0
15,8,0,2,0,1,0,1,9,0.6,2,0.5333333333333333,0,0,1,2,5,2,2,3,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,1,1,0,0,0,0,0,0,0
55,3,1,15,0,0,0,1,4,0.07272727272727272,2,0.05454545454545454,0,0,2,15,9,25,3,1,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
32,6,0,9,0,0,0,0,7,0.21875,4,0.1875,0,0,1,9,7,10,4,1,0,1
96,9,1,26,0,0,0,1,10,0.10416666666666667,6,0.09375,0,0,2,26,14,43,1,9,1,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
24,8,3,8,0,0,0,1,9,0.375,5,0.3333333333333333,0,0,2,8,3,5,0,6,0,0
207,78,35,56,0,0,0,1,79,0.38164251207729466,24,0.37681159420289856,0,0,10,56,2,79,3,52,5,0
7,1,3,1,0,0,0,1,3,0.42857142857142855,1,0.14285714285714285,0,0,4,1,2,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
763,27,0,115,0,0,0,0,28,0.03669724770642202,10,0.035386631716906945,0,0,4,115,18,473,6,14,133,0
11,6,1,3,0,0,0,1,7,0.6363636363636364,3,0.5454545454545454,0,0,3,3,0,2,2,0,1,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
4,1,2,0,0,0,0,1,2,0.5,0,0.25,0,0,4,0,0,0,0,0,0,0
43,10,1,27,0,0,0,1,12,0.27906976744186046,6,0.23255813953488372,0,0,2,27,7,1,5,1,0,1
20,4,1,8,0,0,0,0,5,0.25,2,0.2,0,0,1,8,4,6,1,0,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,1,1,0,0,0,0,0,0,0
7,2,3,0,0,0,0,1,3,0.42857142857142855,0,0.2857142857142857,0,0,5,0,0,2,0,0,0,1
3,1,1,0,0,0,0,1,2,0.6666666666666666,0,0.3333333333333333,0,0,3,0,0,0,0,0,0,1
64,9,1,7,0,0,0,1,10,0.15625,4,0.140625,0,0,6,7,8,31,3,1,8,0
18,1,1,9,0,0,0,1,2,0.1111111111111111,1,0.05555555555555555,0,0,2,9,3,4,0,0,0,1
218,41,6,86,0,0,0,0,42,0.1926605504587156,17,0.18807339449541285,0,0,9,86,29,22,9,53,10,0
4,1,1,1,0,0,0,1,2,0.5,1,0.25,0,0,2,1,0,0,0,1,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
93,23,9,14,0,0,0,0,24,0.25806451612903225,4,0.24731182795698925,0,0,6,14,1,15,1,51,5,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,1,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,1,1,0,0,0,0,0,0,1
11,6,1,3,0,0,0,1,7,0.6363636363636364,3,0.5454545454545454,0,0,3,3,0,2,2,0,1,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
4,2,0,0,0,0,0,0,3,0.75,0,0.5,0,0,3,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
95,31,9,25,0,0,0,1,32,0.3368421052631579,12,0.3263157894736842,0,0,13,25,6,22,6,21,2,0
32,4,0,12,0,0,0,0,5,0.15625,3,0.125,0,0,1,12,9,1,8,1,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
99,1,1,37,0,0,0,0,2,0.020202020202020204,2,0.010101010101010102,0,0,1,37,38,19,1,3,0,0
65,9,1,36,0,6,0,1,10,0.15384615384615385,7,0.13846153846153847,0,0,4,36,15,2,1,7,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
165,7,0,13,0,161,0,0,8,0.048484848484848485,5,0.04242424242424243,0,0,1,13,12,127,4,8,0,0
175,45,12,44,0,103,0,0,46,0.26285714285714284,21,0.2571428571428571,0,0,14,44,7,76,7,25,2,0
119,20,0,39,0,1,0,0,21,0.17647058823529413,10,0.16806722689075632,0,0,1,39,2,36,10,29,2,0
40,3,5,26,0,0,0,1,4,0.1,3,0.075,0,0,7,26,0,2,0,5,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
11,6,1,3,0,0,0,1,7,0.6363636363636364,3,0.5454545454545454,0,0,3,3,0,2,2,0,1,1
38,5,2,14,0,0,0,1,6,0.15789473684210525,3,0.13157894736842105,0,0,3,14,8,4,2,7,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,1,1,0,0,0,0,0,0,1
84,11,1,24,0,0,0,1,12,0.14285714285714285,10,0.13095238095238096,0,0,2,24,16,34,4,4,0,0
124,19,7,42,0,0,0,1,20,0.16129032258064516,11,0.1532258064516129,0,0,5,42,20,38,7,12,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
51,3,1,17,0,0,0,1,4,0.0784313725490196,1,0.058823529411764705,0,0,2,17,15,14,3,0,0,0
34,0,0,4,0,0,0,0,1,0.029411764705882353,1,0.0,0,0,1,4,2,22,5,0,0,0
4,1,0,1,0,0,0,0,2,0.5,1,0.25,0,0,1,1,0,0,2,0,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,1,1,0,0,0,0,0,0,1
2,0,0,0,0,0,0,0,1,0.5,0,0.0,1,1,2,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
44,3,3,14,0,0,0,1,5,0.11363636363636363,2,0.06818181818181818,0,0,4,14,7,5,9,4,1,0
11,6,0,3,0,0,0,0,7,0.6363636363636364,2,0.5454545454545454,0,0,1,3,0,4,0,2,1,1
6,1,0,1,0,0,0,0,2,0.3333333333333333,1,0.16666666666666666,0,0,1,1,1,2,0,1,0,1
17,0,0,9,0,0,0,0,1,0.058823529411764705,1,0.0,0,0,1,9,3,4,0,0,0,1
2,0,0,0,0,0,0,0,1,0.5,0,0.0,1,1,2,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
26,5,4,5,0,0,0,1,6,0.23076923076923078,3,0.19230769230769232,0,0,5,5,3,12,0,1,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
143,8,0,10,0,0,0,0,9,0.06293706293706294,5,0.055944055944055944,0,0,1,10,3,110,6,13,0,0
34,4,2,8,0,0,0,1,6,0.17647058823529413,2,0.11764705882352941,0,0,3,8,2,3,0,10,8,0
20,19,18,0,0,0,0,0,20,1.0,0,0.95,1,0,20,0,0,0,0,0,0,0
63,2,1,8,0,1,0,1,3,0.047619047619047616,2,0.031746031746031744,0,0,1,8,2,50,0,0,2,0
60,1,1,0,0,0,0,1,2,0.03333333333333333,0,0.016666666666666666,0,0,2,0,0,58,0,0,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,1,1,0,0,0,0,0,0,1
79,7,2,44,0,0,0,0,8,0.10126582278481013,5,0.08860759493670886,0,0,1,44,22,6,3,3,0,1
41,9,2,16,0,0,0,1,10,0.24390243902439024,4,0.21951219512195122,0,0,7,16,8,8,0,2,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
96,9,0,20,0,0,0,0,10,0.10416666666666667,5,0.09375,0,0,3,20,10,51,7,3,2,0
3,2,0,0,0,0,0,0,3,1.0,0,0.6666666666666666,0,0,1,0,1,0,1,0,0,1
9,3,0,5,0,0,0,0,4,0.4444444444444444,2,0.3333333333333333,0,0,1,5,1,1,0,1,0,0
75,6,1,13,0,0,0,1,7,0.09333333333333334,4,0.08,0,0,8,13,1,28,1,24,0,0
3,1,1,0,0,0,0,0,2,0.6666666666666666,0,0.3333333333333333,1,1,3,0,0,0,0,0,0,1
7,2,2,1,0,2,0,1,3,0.42857142857142855,1,0.2857142857142857,0,0,3,1,1,1,0,1,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,0
72,28,5,19,0,1,0,1,29,0.4027777777777778,11,0.3888888888888889,0,0,4,19,2,20,4,22,1,0
20,3,2,0,0,0,0,1,4,0.2,0,0.15,0,0,1,0,3,16,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
9,1,1,3,0,0,0,0,2,0.2222222222222222,2,0.1111111111111111,0,0,1,3,1,2,0,2,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,0
871,224,288,133,0,2,0,1,225,0.25832376578645233,50,0.2571756601607348,0,0,196,133,4,407,3,124,4,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,1,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
42,6,1,14,0,0,0,1,7,0.16666666666666666,4,0.14285714285714285,0,0,2,14,7,15,1,3,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
118,25,16,55,0,0,0,1,26,0.22033898305084745,8,0.211864406779661,0,0,3,55,3,39,4,13,1,0
18,4,1,7,0,0,0,1,5,0.2777777777777778,4,0.2222222222222222,0,0,2,7,1,4,4,0,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
51,1,1,13,0,0,0,1,2,0.0392156862745098,1,0.0196078431372549,0,0,2,13,15,15,6,0,0,0
23,3,5,9,0,0,0,1,4,0.17391304347826086,3,0.13043478260869565,0,0,7,9,0,2,0,5,0,0
2,1,0,0,1,0,0,0,2,1.0,0,0.5,1,0,2,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,0
34,4,1,18,0,0,0,1,5,0.14705882352941177,2,0.11764705882352941,0,0,2,18,9,1,3,1,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1494,282,467,106,0,1,0,0,283,0.1894243641231593,38,0.18875502008032127,0,0,244,106,4,835,4,298,3,0
7,3,3,0,0,0,0,1,4,0.5714285714285714,0,0.42857142857142855,0,0,4,0,2,0,1,0,0,1
61,12,1,16,0,0,0,1,13,0.21311475409836064,7,0.19672131147540983,0,0,11,16,5,11,2,16,0,0
60,11,3,9,0,0,0,1,12,0.2,5,0.18333333333333332,0,0,2,9,3,22,5,6,13,0
262,45,11,53,0,14,0,1,46,0.17557251908396945,25,0.1717557251908397,0,0,5,53,2,174,0,25,3,0
13,4,1,5,0,0,0,1,5,0.38461538461538464,3,0.3076923076923077,0,0,3,5,0,3,0,2,0,0
40,8,0,13,0,0,0,0,9,0.225,4,0.2,0,0,1,13,4,18,4,0,0,0
906,234,297,140,0,2,0,1,235,0.25938189845474613,48,0.2582781456953642,0,0,191,140,3,433,10,121,8,0
2,0,0,0,0,0,0,0,1,0.5,0,0.0,1,0,2,0,0,0,0,0,0,0
64,11,1,16,0,5,0,1,12,0.1875,3,0.171875,0,0,3,16,2,23,5,15,0,0
15,1,0,8,0,0,0,0,2,0.13333333333333333,2,0.06666666666666667,0,0,2,8,0,2,0,3,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
72,12,2,9,0,0,0,0,13,0.18055555555555555,7,0.16666666666666666,0,0,1,9,1,51,2,8,0,0
130,11,1,52,0,0,0,1,12,0.09230769230769231,6,0.08461538461538462,0,0,16,52,25,13,6,18,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
65,11,2,19,0,0,0,1,12,0.18461538461538463,6,0.16923076923076924,0,0,11,19,7,11,2,15,0,0
251,84,59,36,0,0,0,1,85,0.3386454183266932,20,0.3346613545816733,0,0,37,36,5,106,2,64,1,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
21,2,3,9,0,0,0,1,3,0.14285714285714285,3,0.09523809523809523,0,0,5,9,0,2,0,5,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
116,7,0,21,0,1,0,1,8,0.06896551724137931,6,0.0603448275862069,0,0,2,21,4,77,3,9,0,0
13,1,2,2,0,0,0,1,2,0.15384615384615385,1,0.07692307692307693,0,0,2,2,5,4,0,0,0,0
101,2,0,38,0,0,0,0,3,0.0297029702970297,1,0.019801980198019802,1,1,1,38,56,1,5,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
2,0,0,0,0,0,0,0,1,0.5,0,0.0,1,1,2,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,0
138,42,17,33,0,0,0,1,43,0.3115942028985507,22,0.30434782608695654,0,0,8,33,4,70,0,20,3,0
12,1,0,9,0,0,0,0,2,0.16666666666666666,2,0.08333333333333333,0,0,1,9,2,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
5,3,1,0,0,0,0,0,4,0.8,0,0.6,0,0,2,0,2,0,1,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
167,37,5,51,0,0,0,0,38,0.2275449101796407,19,0.2215568862275449,0,0,4,51,18,50,6,35,3,0
26,7,2,10,0,0,0,1,8,0.3076923076923077,5,0.2692307692307692,0,0,4,10,2,3,2,5,0,0
77,4,0,28,0,0,0,0,5,0.06493506493506493,1,0.05194805194805195,0,0,1,28,1,27,0,19,1,0
2,0,1,0,0,0,0,1,1,0.5,0,0.0,0,0,2,0,0,0,0,0,0,1
693,194,222,127,0,1,0,0,195,0.2813852813852814,57,0.27994227994227994,0,0,175,127,7,266,10,106,2,0
166,26,3,69,0,0,0,1,27,0.16265060240963855,15,0.1566265060240964,0,0,6,69,18,48,8,15,2,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
166,38,10,52,0,1,0,1,39,0.23493975903614459,19,0.2289156626506024,0,0,5,52,1,64,7,34,3,0
1,0,0,0,0,0,1,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,0
7,2,1,2,0,0,0,1,3,0.42857142857142855,2,0.2857142857142857,0,0,2,2,1,1,0,1,0,0
75,1,1,3,0,0,0,1,2,0.02666666666666667,2,0.013333333333333334,0,0,2,3,7,60,1,1,1,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
2,1,0,0,0,0,0,1,2,1.0,0,0.5,0,0,2,0,0,0,0,0,0,1
88,12,2,31,0,0,0,1,13,0.14772727272727273,7,0.13636363636363635,0,0,4,31,11,21,7,11,3,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
7,1,2,3,0,0,0,1,2,0.2857142857142857,2,0.14285714285714285,0,0,2,3,0,0,0,2,0,0
309,92,43,64,0,0,0,1,93,0.30097087378640774,15,0.2977346278317152,0,0,30,64,3,169,5,34,4,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
186,12,2,128,0,0,0,1,13,0.06989247311827956,5,0.06451612903225806,0,0,3,128,15,23,6,10,1,0
66,5,2,11,0,0,0,1,6,0.09090909090909091,6,0.07575757575757576,0,0,3,11,2,48,0,2,0,0
15,8,0,2,0,1,0,0,9,0.6,2,0.5333333333333333,0,0,1,2,5,2,2,3,0,1
31,6,0,12,0,0,0,0,7,0.22580645161290322,4,0.1935483870967742,0,0,2,12,4,13,0,0,0,0
4,3,1,0,0,0,0,1,4,1.0,0,0.75,0,0,2,0,1,0,1,0,0,1
113,2,33,8,0,0,0,0,8,0.07079646017699115,2,0.017699115044247787,0,0,1,8,3,77,0,24,0,0
114,3,1,8,0,2,0,0,4,0.03508771929824561,2,0.02631578947368421,0,0,1,8,2,103,0,0,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
184,17,0,115,0,0,0,0,18,0.09782608695652174,9,0.09239130434782608,0,0,5,115,13,21,5,21,4,0
46,7,2,9,0,0,0,1,8,0.17391304347826086,4,0.15217391304347827,0,0,3,9,3,14,6,11,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
138,10,3,40,0,0,0,1,11,0.07971014492753623,3,0.07246376811594203,0,0,4,40,16,1,2,10,65,1
1,0,0,0,0,1,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
118,10,0,12,0,0,0,0,11,0.09322033898305085,8,0.0847457627118644,0,0,1,12,1,91,4,7,2,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,0
96,8,2,34,0,0,0,1,9,0.09375,4,0.08333333333333333,0,0,4,34,32,14,6,6,0,1
4,0,0,0,0,0,0,0,1,0.25,0,0.0,0,0,1,0,1,2,0,0,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
41,15,1,6,0,0,0,1,16,0.3902439024390244,4,0.36585365853658536,0,0,2,6,7,21,4,1,0,0
11,5,1,2,0,0,0,1,6,0.5454545454545454,2,0.45454545454545453,0,0,2,2,1,0,4,2,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
4,3,1,0,0,0,0,1,4,1.0,0,0.75,0,0,2,0,1,0,1,0,0,1
2,0,1,0,0,0,0,1,1,0.5,0,0.0,0,0,2,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
2,0,1,0,0,0,0,1,1,0.5,0,0.0,0,0,2,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
36,1,3,25,0,0,0,1,2,0.05555555555555555,2,0.027777777777777776,0,0,5,25,0,2,0,4,0,0
949,229,246,230,0,11,0,1,230,0.24236037934668073,76,0.24130663856691253,0,0,179,230,1,323,4,202,10,0
5,3,2,0,0,0,0,1,4,0.8,0,0.6,0,0,3,0,1,0,1,0,0,1
44,7,1,16,0,0,0,0,8,0.18181818181818182,6,0.1590909090909091,1,1,2,16,9,17,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0
43,5,1,19,0,0,0,0,6,0.13953488372093023,3,0.11627906976744186,0,0,1,19,2,9,1,10,1,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
169,15,4,21,0,0,0,0,16,0.09467455621301775,4,0.08875739644970414,0,0,4,21,8,21,1,110,4,0
12,1,0,9,0,0,0,0,2,0.16666666666666666,2,0.08333333333333333,0,0,1,9,2,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
2,1,0,0,0,0,0,0,2,1.0,0,0.5,0,0,1,0,0,1,0,0,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
69,14,2,14,0,6,0,1,15,0.21739130434782608,6,0.2028985507246377,0,0,4,14,10,27,3,9,2,1
3,0,1,0,0,0,0,1,1,0.3333333333333333,0,0.0,0,0,3,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
76,9,2,12,0,0,0,1,11,0.14473684210526316,6,0.11842105263157894,0,0,4,12,10,34,8,7,1,1
21,2,3,9,0,0,0,1,3,0.14285714285714285,3,0.09523809523809523,0,0,5,9,0,2,0,5,0,0
35,3,1,7,0,4,0,0,4,0.11428571428571428,3,0.08571428571428572,0,0,1,7,4,18,0,5,0,0
40,7,1,8,0,0,0,0,8,0.2,5,0.175,0,0,1,8,6,6,18,1,0,1
7,2,1,1,0,0,0,1,3,0.42857142857142855,1,0.2857142857142857,0,0,2,1,1,2,0,1,0,1
9,2,1,1,0,0,0,1,3,0.3333333333333333,1,0.2222222222222222,0,0,2,1,2,1,3,0,0,0
356,73,48,80,0,0,0,1,74,0.20786516853932585,20,0.2050561797752809,0,0,34,80,11,145,15,59,12,0
57,9,1,26,0,0,0,1,10,0.17543859649122806,9,0.15789473684210525,0,0,2,26,14,8,4,3,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
261,81,22,127,0,0,0,1,82,0.31417624521072796,29,0.3103448275862069,0,0,14,127,3,48,8,55,6,0
48,4,0,17,0,0,0,0,5,0.10416666666666667,5,0.08333333333333333,0,0,1,17,7,19,1,3,0,1
76,9,2,12,0,0,0,1,11,0.14473684210526316,6,0.11842105263157894,0,0,4,12,10,34,8,7,1,1
88,16,1,45,0,0,0,1,17,0.19318181818181818,8,0.18181818181818182,0,0,11,45,4,6,5,16,1,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
68,32,4,30,0,0,0,0,33,0.4852941176470588,19,0.47058823529411764,0,0,1,30,2,11,3,20,1,1
2,0,0,0,0,0,0,1,1,0.5,0,0.0,0,0,2,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
36,12,1,18,0,0,0,1,13,0.3611111111111111,5,0.3333333333333333,0,0,3,18,5,2,5,2,1,0
53,5,3,8,0,0,0,1,6,0.11320754716981132,2,0.09433962264150944,0,0,4,8,4,32,4,1,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,0
21,2,3,9,0,0,0,1,4,0.19047619047619047,3,0.09523809523809523,0,0,5,9,0,2,0,5,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
15,8,0,2,0,1,0,0,9,0.6,2,0.5333333333333333,0,0,1,2,5,2,2,3,0,1
